player0_rank,player0_rank_points,player0_hand,player1_rank,player1_rank_points,player1_hand,surface,tourney_level,round,best_of,label,rank_diff,rank_points_diff,ht_diff,age_diff
-0.5737240069714619,-0.03633357729812492,1,-0.15786786208282233,-0.42699279776389726,0,2,0,6,0,1,-0.3246469251459042,0.3040567491923327,0.3145569404925141,-0.9589484499223824
-0.6279327906984761,0.2971030155368228,1,3.137378289169991,-0.762704966219651,1,2,0,6,0,0,-3.0210264980729282,0.8236526623802377,-1.3489913719724553,-2.176972720684851
-0.664071979849819,0.3703989872951356,1,-0.39639774434509034,-0.2755931923818906,1,2,0,6,0,1,-0.2037011395528715,0.5014659491848701,0.21058517096345347,0.000707036132895827
-0.49241083138094044,-0.20936013358004374,1,-0.14903342199903463,-0.43058330223935987,1,2,0,6,0,0,-0.26773126133741826,0.17276100768786204,0.834415788137817,-0.792854231182046
0.21230335707024517,-0.5746384190640945,1,-0.42290106459645344,-0.24447548692788137,1,2,0,6,0,0,0.5077446580532033,-0.25511412154124613,1.35427463578312,1.0526370881550278
1.314548626186202,-0.7104162028131003,1,0.7255761462959479,-0.6657613453821607,0,2,0,6,0,1,0.4508289942447174,-0.032563183813810126,-0.2053019071527889,-0.33148140134777754
-0.600828398834969,0.15952287182654706,1,1.0701193095636683,-0.69687905083617,0,2,0,6,0,1,-1.3348999577465304,0.6658184199333741,-0.8291325243271525,0.6650839110942419
-0.1852277235945262,-0.4052165827047157,1,-0.5200799055181181,-0.10025689049679996,1,2,0,6,0,0,0.2729675448431987,-0.23602502437215647,-0.2053019071527889,-1.2911368874030558
0.03160741131353092,-0.509753460458375,1,0.7785827867986742,-0.6717455195079317,0,2,0,6,0,1,-0.6021107862122734,0.1275989973122108,-0.5172172157399707,0.5728093451273889
0.691147613325538,-0.659349337243784,1,-0.6790998270262968,1.0624681421405078,1,2,0,6,0,1,1.091130212090185,-1.3376056073493818,0.834415788137817,-1.217317234629573
-0.7182807635768332,1.8255042626937725,1,-0.0430201409935822,-0.47247252111975696,0,2,0,5,0,1,-0.5309662064516659,1.782297810457206,0.002641631905332292,-0.885128797148899
-0.6550371825619833,0.3313478548009526,1,-0.5377487856856936,-0.07332810693083042,0,2,0,5,0,0,-0.08275535395983877,0.3138340916447933,0.002641631905332292,-1.180407408242831
-0.6731067771376547,0.5860813959937775,1,0.18667530118489808,-0.5688177245446703,1,2,0,5,0,0,-0.6803698239489416,0.8967499369057763,-0.8291325243271525,1.4032804388290714
-0.6279327906984761,0.2971030155368228,1,-0.15786786208282233,-0.42699279776389726,0,2,0,5,0,0,-0.3673336730022687,0.5624579425787908,-1.3489913719724553,-1.752509717237324
-0.49241083138094044,-0.20936013358004374,1,-0.39639774434509034,-0.2755931923818906,1,2,0,5,0,0,-0.06852643800771728,0.052173784107514894,-0.5172172157399707,0.019161949326266824
0.21230335707024517,-0.5746384190640945,1,0.7255761462959479,-0.6657613453821607,0,2,0,5,0,0,-0.41713487883469397,0.07265964448409896,-0.2053019071527889,0.000707036132895827
1.097713491278145,-0.700202829699237,0,-0.18437118233418545,-0.4030561012608132,1,2,0,5,0,0,1.0128711743535166,-0.22904120833468464,-0.30927367668184946,-0.14693226941406953
-0.6911763717133261,1.066109932345351,1,0.7785827867986742,-0.6717455195079317,0,2,0,5,0,0,-1.1712674242971333,1.3488356283981202,-0.5172172157399707,1.6247393971495208
-0.04067096698915478,-0.47490783454048857,0,-0.643762066691146,0.33060364655871294,1,2,0,3,0,0,0.48640128412502115,-0.6252563715272539,-1.3489913719724553,2.695124362365023
-0.6279327906984761,0.2971030155368228,1,-0.6614309468587214,0.5843326294914039,1,2,0,3,0,0,0.03819043163319396,-0.22438533097637006,-0.8291325243271525,-2.15851780749148
-0.49241083138094044,-0.20936013358004374,1,0.20434418135247348,-0.5718098116075557,1,2,0,3,0,1,-0.5523095803798482,0.2826397133440857,-0.5172172157399707,-0.2576617485742942
-0.6911763717133261,1.066109932345351,1,1.0701193095636683,-0.69687905083617,0,2,0,3,0,0,-1.406044537507138,1.3683903133030415,-0.8291325243271525,1.2371862200887351
-0.04067096698915478,-0.47490783454048857,0,-0.6172587464397828,0.29649385404181816,1,2,0,9,0,1,0.4650579101968389,-0.5987178705848608,0.002641631905332292,2.898128407492101
0.21230335707024517,-0.5746384190640945,1,-0.6790998270262968,1.0624681421405078,1,2,0,9,0,1,0.7140639393589651,-1.2719577365971464,0.3145569404925141,-0.20229700899418251
-0.6911763717133261,1.066109932345351,1,-0.6172587464397828,0.29649385404181816,1,2,0,2,0,1,-0.04718306407953503,0.5955146718228242,0.5225004795506353,1.7723787026964868
-0.6369675879863118,0.31752976176454933,1,-0.3698944240937272,-0.25105807846622946,1,1,0,6,0,0,-0.2037011395528715,0.44140513126261227,-0.5172172157399707,1.3479156992489598
-0.14005373715534764,-0.4184338890873623,1,0.9110993880554897,-0.6765328588085485,1,1,0,6,0,0,-0.844002357398339,0.20209303504524379,-0.5172172157399707,-0.64521492563508
-0.04970576427699049,-0.46709760804165196,1,4.550888702576024,-0.7812559060095412,1,1,0,6,0,0,-3.70401446377476,0.2458582822134007,0.3145569404925141,-0.09156752983395786
